Radio Caprice - Dark Cabaret	http://79.111.119.111:8000/darkcabaret	0
Radio Caprice - Dark Electro / Aggrotech	http://79.120.39.202:8002/darkelectro	0
Radio Caprice - Dark Jazz	http://79.120.39.202:9137/	0
Radio Caprice - Dark Psytrance	http://79.111.119.111:9057/;	0
Radio Caprice - Death Doom Metal	http://79.120.39.202:9007/	0
Radio Caprice - Death Metal	http://79.120.77.11:9083/	0
Radio Caprice - Deathcore	http://79.111.14.76:8000/deathcore	0
Radio Caprice - Deep / Chill House [1]	http://79.120.39.202:8002/deephouse	0
Radio Caprice - Depressive Black Metal	http://79.111.119.111:8002/dsbm	0
Radio Caprice - Depressive Black Metal	http://79.111.119.111:9011/;	0
Radio Caprice - Dixieland	http://79.120.39.202:8002/dixieland	0
Radio Caprice - Downtempo / Downbeat [1]	http://79.120.77.11:8002/downtempo	0
Radio Caprice - Downtempo / Downbeat [2]	http://79.120.77.11:8000/downtempo	0
Radio Caprice - Downtempo / Downbeat [3]	http://79.120.77.11:8004/downtempo	0
Radio Caprice - Dream Trance	http://79.120.39.202:8002/dreamtrance	0
Radio Caprice - Dream Trance	http://79.120.39.202:9029/	0
Radio Caprice - Drone Ambient	http://79.111.119.111:9135/;	0
Radio Caprice - Drum 'n' Bass [1]	http://79.111.14.76:8002/drumbass	0
Radio Caprice - Drum 'n' Bass [2]	http://79.111.14.76:8000/drumbass	0
Radio Caprice - Dub	http://79.111.14.76:9029/	0
Radio Caprice - Dub (48 kbps)	http://79.111.14.76:8002/dub	0
Radio Caprice - Dub Techno [1]	http://79.120.39.202:8002/dubtechno	0
Radio Caprice - Dungeon Synth	http://79.120.12.130:8000/dungeonsynth	0
Radio Caprice - Dungeon Synth	http://79.120.12.130:8002/dungeonsynth	0
Radio Caprice - Easy Listening	http://79.111.14.76:8000/easylistening	0
Radio Caprice - Easy Listening	http://79.111.14.76:8002/easylistening	0
Radio Caprice - Eclectic Prog	http://79.111.14.76:8002/eclecticprog	0
Radio Caprice - Electro / Electro Funk [1]	http://79.111.119.111:8002/electro	0
Radio Caprice - Electro / Electro Funk [2]	http://79.111.119.111:8000/electro	0
Radio Caprice - Electro / Electro Funk [3]	http://79.111.119.111:8004/electro	0
Radio Caprice - Electro Swing / Swing House	http://213.141.131.10:8002/electroswing	0
Radio Caprice - Electro Techno [1]	http://213.141.131.10:8002/electrotechno	0
Radio Caprice - Electro Techno [2]	http://213.141.131.10:8000/electrotechno	0
Radio Caprice - Electro Techno [3]	http://213.141.131.10:8004/electrotechno	0
Radio Caprice - Electroclash / Synthcore / Tech Pop / Nouveau Disco [1]	http://79.120.39.202:8002/electroclash	0
Radio Caprice - Electroclash / Synthcore / Tech Pop / Nouveau Disco [2]	http://79.120.39.202:8000/electroclash	0
Radio Caprice - Epic Metal	http://79.111.119.111:8000/epicmetal	0
Radio Caprice - Eurodance	http://79.120.39.202:8002/eurodance	0
Radio Caprice - Eurodance	http://79.120.39.202:9003/	0
Radio Caprice - European/Western Folk	http://213.141.131.10:8000/europeanfolk	0
Radio Caprice - Experimental Techno [1]	http://213.141.131.10:8002/experimentaltechno	0
Radio Caprice - Experimental Techno [2]	http://213.141.131.10:8000/experimentaltechno	0
Radio Caprice - Experimental Techno [3]	http://213.141.131.10:8004/experimentaltechno	0
Radio Caprice - Female vocal in metal music	http://79.111.14.76:8000/femalemetal?type=.mp3	0
Radio Caprice - Flute	http://79.111.14.76:9101/;	0
Radio Caprice - Folk Black Metal	http://79.120.12.130:8002/folkblackmet	0
Radio Caprice - Folk Death Metal	http://79.120.12.130:8000/folkdeathmet	0
Radio Caprice - Folk Metal	http://79.120.39.202:8000/folkmetal	0
Radio Caprice - Folk Rock	http://79.111.14.76:8002/folkrock	0
Radio Caprice - Forest Psytrance	http://213.141.131.10:8000/forestpsytrance	0
